imdb_title_id,title,year,certificate,genre,runtime,description,IMDb_rating,MetaScore,ratingCount,directors,stars
tt6149902,Duplicity,2017,,Mystery,71 min,"Duplicity takes a leap into the inner subconscious as it explores the themes of family, friendship, loss and ones inability to let go of the past.",8.1,,8,Garrett Adams,"Benjamin Mehr,Andrew Wright,Ben Gardner,Meghan Liberto"
tt5941132,Chi Nu Legacy,2017,,Drama,86 min,"After a freshman student accuses the school's star football of raping her, it sets in motion a series of events that shakes Booker T. Washington University, relationships and the sisterhood of Chi Nu Sorority Inc.",8.9,,8,C. Nathaniel Brown,"Maria Artis,Kerri J. Baldwin,Korri Baldwin-Simpson,Mona Bennett Johnson"
tt5237684,Born River Bye,2017,,Drama,84 min,"A disillusioned songwriter and a restless receptionist confront their regrets over an Autumn weekend in Macon, Georgia.",8.0,,8,Timothy Hall,"Dustin Gooch,Ashlee Heath,Olivia Dean,Andrew Sweeney"
tt5171442,Grand View Blvd.,2017,,"Comedy, Mystery, Sci-Fi",96 min,"Nearing the end of his time on earth, a defrocked guru from the 60's lures the son he's never met into creating a film about his extraordinary and bizarre life.",8.0,,8,Spencer McCall,"Mikey Effie,Arye Bender,Boston Blake,Haley Who"
tt5131768,CainAbel,2017,Not Rated,Drama,60 min,Modern Day Cain and Abel story.,8.1,,8,Eric B. Ramsey,"Gary Anthony Sturgis,Melvin Tenner,Calvin Tenner,Anika C. McFall"
tt5122318,Contents Under Pressure,2017,,Crime,72 min,Rashad is a young man facing eviction. Rashad gets swept into a world of crime after an old friend (Andre) persuades him he can make quick money running drugs.,8.1,,8,Marvin Van Buren,"Sebastian Chacon,Lenny Thomas,DeShawn White,Emily Vazquez"
tt3471400,28 Minute Epic,2017,,Comedy,110 min,"28 Minute Epic is about two aimless Jersey boy best friends, who are fired from their cushy porn-shop jobs and decide to become superheroes for hire in order to at attain financial ...                See full summary »",8.1,,8,GianCarlo Fernandez,"Lenny Schwartz,Steve Boghossian,Vincent Leong,Gina Marie Rodriguez"
tt3075568,8 Minutes Ahead,2017,Not Rated,"Crime, Drama",85 min,"When their dying father makes a sudden change to his will, two half-brothers from different worlds - one a Hong Kong labourer, the other a Vancouver businessman - must decide what they value most - money or family.",8.2,,8,Ben Hoskyn,"Benedict Yuen,Raugi Yu,Theresa Wong,Jane Wong"
tt7952374,This Is Home,2017,,Sport,50 min,"From Europe to the US and back again - via old playgrounds, new challenges, secret spots and favourite lines - 'This is Home' chronicles what it means to be a freeskier today.",8.9,,7,Etienne Mérel,"Candide Thovex,Samuel Anthamatten,Kelly Sildaru"
tt7670604,Welcome to America,2017,,"Comedy, Drama, Romance",106 min,"WELCOME To AMERICA is a comedy, drama, and romantic movie about a young man from an Africa village who travels abroad to leave with his father and step family; while in America he navigates the highs and lows of his American experience.",8.3,,7,Elvis Efamba,"Ryan Atem,Dorothy Wallang,Mat Atugon,Lylies Asakwa"
tt7546042,Princess Sparkly Butt and the Hot Dog Kid,2017,,Musical,63 min,"Based on a hit musical from The Toronto Fringe 2015, Princess Sparkly Butt and The Hot Dog Kid is an epic and comical musical space quest about a rebellious Princess who discovers that she ...                See full summary »",8.0,,7,Brandon Lane,"Kimberly Persona,D.J. Edwards,Sam Graham,Shanna Armogan"
tt7262360,The Innocent,2017,,"Mystery, Thriller",97 min,Michael is a man dealing with a deep seeded case of psychological trauma which is the root to his chronic insomnia. He can't rest even though he wants to more than anything else. Amid all ...                See full summary »,8.0,,7,Subhro Das,"Alastair Natkiel,Matt McClure,David Keyes,Louise Templeton"
tt7208566,The Empty Iris,2017,,Drama,94 min,"Adam Homer, a blind teenager, and his troubled best friend Donnie Hammurabi deal with a tragic event following a house party. After the sinister night Adam begins to chase a vision he ...                See full summary »",8.4,,7,Jonny Santana,"Beto Ochoa,Slim Dizefalo,Acosta Fabrizio,Aubree Gambs"
tt7038828,SoulHood,2017,,Drama,120 min,"In the year 2017, four young men with big dreams in Jacksonville, FL are searching for ways in which they can work together to make their dreams of producing movies become a reality. They ...                See full summary »",8.6,,7,"Carlos ""Los2k6"" Smith II","Louis Robinson,John Jay Wylie,Steven Alvarez,Carlos ""Los2k6"" Smith II"
tt6982394,A Descent to Grace,2017,,Crime,78 min,"After a life of brutality, violence and murder, one man must find redemption.",8.9,,7,Daniel Kesselman,"Tim David Russell,Ava Thomas,Allan Wakefield,Elena Ann Ward"
tt6893214,The Day I Met Her,2017,,"Comedy, Romance, Sci-Fi",120 min,"Cinematic theories of fate, future, and dip-n-dots are put to the test as a lovelorn thirty something is suddenly thrown back into the past to relive a relationship over and over in an never-ending anomaly he can never escape.",8.1,,7,Jimmy Humphrey,"Bennett Duckworth,Bekah Beran,Brandon Ingram,Rocko Jerome"
tt6807472,Jimmy the Saint,2017,,Drama,87 min,A bag man for the Russian mob in Los Angeles must fight his way out when he crosses the line and falls for an innocent young prostitute caught up in the international sex trade.,8.3,,7,Branden Morgan,"Zach Hursh,Anne-Solenne Hatte,Brandon Breault,Christine Lakin"
tt6633888,ICE: Chapter 1,2017,,Drama,50 min,"Jay, a kid who is trying to find his purpose in life, must battle through the obstacles of everyday society. When Jay starts to fall off course, does he have the strength to overcome challenges in order to change lives.",8.7,,7,Joseph D Fisher,"Jamal Akakpo,Joseph D. Durbin,Charles D. Clark,Charles W Harris III"
tt6280464,The Lines,2017,,"Drama, Mystery",60 min,Two struggling actors unexpectedly cross paths in the desert as they confront their own realities.,8.3,,7,Kiku Ohe,"Pete Williams,James Arnett,Stone Van Gorder,Justin Turnbloom"
tt6057540,36 Steps on a Curved Road,2017,,Drama,83 min,"A couple in love is a violent thing - I'm going to shape you, and you're going to shape me. In 36 Steps on a Curved Road, we follow a couple over a 40 year period. While we witness their ...                See full summary »",8.7,,7,Pierre St-Jacques,"Gillian Clark,Richard Collins,Jennifer Croutch,Rob Fletcher"
tt5913948,Wounded,2017,,Drama,55 min,"Robert is a struggling writer with demons he can't shake. Joanna is his attorney wife, worn thin from a fairy-tale romance that never was. During one final dinner, they will revisit the ...                See full summary »",8.0,,7,Guillermo Machado,"Aleksandar Popovic,Aimee Stolte"
tt5598084,Adaption,2017,,"Comedy, Drama, Romance",75 min,"A shy aspiring writer must face her critical inner voice and adapt her short story for the stage, when a struggling actor and his uncle, a played out director, put on the play with their own motives in mind.",8.1,,7,Shane Hughes,"Chloe Sue Jansen,Michael-John Phillip,Albert Maritz,Matthew Dylan Roberts"
tt4154756,Avengers: Infinity War,2018,PG-13,"Action, Adventure, Sci-Fi",149 min,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,8.4,68        ,882192,"Anthony Russo,Joe Russo","Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Chris Evans"
tt6966692,Green Book,2018,PG-13,"Biography, Comedy, Drama",130 min,A working-class Italian-American bouncer becomes the driver of an African-American classical pianist on a tour of venues through the 1960s American South.,8.2,69        ,406689,Peter Farrelly,"Viggo Mortensen,Mahershala Ali,Linda Cardellini,Sebastian Maniscalco"
tt4633694,Spider-Man: Into the Spider-Verse,2018,PG,"Animation, Action, Adventure",117 min,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",8.4,87        ,402675,"Bob Persichetti,Peter Ramsey,Rodney Rothman","Shameik Moore,Jake Johnson,Hailee Steinfeld,Mahershala Ali"
tt8108198,Andhadhun,2018,Not Rated,"Crime, Drama, Music",139 min,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",8.2,,77300,Sriram Raghavan,"Ayushmann Khurrana,Tabu,Radhika Apte,Anil Dhawan"
tt6058226,Ekvtime: Man of God,2018,,"Biography, Drama, History",132 min,"Man who was a Guardian of The National Treasure of his homeland Sakartvelo (Georgia) in France placed in 39 big boxes, did not lose any item and brought it back in 1945 after 24 years of struggle and became a national hero.",9.0,,2676,Nikoloz Khomasuridze,"Rezo Chkhikvishvili,Ana Tsereteli,Gogi Turkiashvili,Giorgi Megrelishvili"
tt7912470,Deception: Oo Pel Dan Myin,2018,Not Rated,"Drama, Thriller",88 min,"Min Htet possesses a perfect life which will be envied by a lot. He is rich; owns a gallery and in addition to all that, has a beautiful wife called Zin Mar. He is the epitome of happiness ...                See full summary »",8.3,,1446,Christina Kyi,"Zenn Kyi,Thet Mon Myint,Aung Myint Myat,Kaew Korravee"
tt4519488,Mudras Calling,2018,,"Adventure, Drama, Romance",95 min,"When US-raised Jaden returns to his birthplace Myanmar, to search for his roots, he discovers a shocking truth, a new love and ultimately a possible future in his homeland.",8.6,,1240,Christina Kyi,"Zenn Kyi,Hla Yin Kyae,Nann Wai Wai Htun,Htoo"
tt8364356,Haami,2018,U,Drama,133 min,"Little Bhutu and Chini are fast friends. When Bhutu kisses Chini, their innocent friendship leads to a major scandal. Who is to be blamed when our society lets down the little ones?",8.0,,1075,"Shiboprosad Mukherjee,Nandita Roy","Broto Banerjee,Tiyasha Pal,Aparajita Adhya,Masood Akhtar"
tt9130246,Naal,2018,U,Drama,117 min,"NAAL is the story of Chaitanya, an eight-year-old mischievous boy. Living in a remote village in Maharashtra, along the banks of a river, he is fathered by a small-time landlord and ...                See full summary »",8.4,,842,Sudhakar Reddy Yakkanti,"Shrinivas Pokale,Sanket Itankar,Maithili Thakare,Nagraj Manjule"
tt6226212,Sand Angels,2018,,Family,71 min,"Will Esperanza be able to show Tom the truth about his past, present and future? Will she be able to save all the young people in the world who suffer from depression near Christmas Time? ...                See full summary »",8.0,,726,Elizabeth Blake-Thomas,"Isabella Blake-Thomas,Britt Flatmo,Julia Parker,Asta Leigh"
tt5980638,The Transcendents,2018,Not Rated,"Music, Mystery, Thriller",96 min,A dark comedic fairytale exploring the absurd and the all too real.,8.1,,705,Derek Ahonen,"Rob Franco,Savannah Welch,Kathy Valentine,William Leroy"
tt8094272,Reva,2018,UA,Drama,159 min,"A 25-year-old Indian man who is brought up in the U.S. visits an ashram near the Narmada River in Gujarat, India to take his will.",8.4,,686,"Rahul Bhole,Vinit Kanojia","Bhairavi Athavle,Abhinay Banker,Prashant Barot,Feroz Bhagat"
tt6856044,Something to Do with Death,2018,,Drama,85 min,One bullet can do a lot of damage.,9.3,,570,"Bramwell Noah,Dan Noah","Kain Baigent,Dee Beat,Ayrton Burridge,Jordan Cini"
tt8866064,10 Days Before the Wedding,2018,,"Comedy, Drama, Musical",120 min,"A number of obstacles stands in the way of a young couple as only 10 days are left for their wedding, each obstacle is in one way or another caused by the aftermath of the 2015 war in Yemen.",8.6,,494,Amr Gamal,"Sali Hamada,Khaled Hamdan,Moh'd Nagi,Qassem Rashad"
tt9509866,The Guy Who Didn't Like Musicals,2018,,"Comedy, Musical",112 min,"Paul is an average guy. He likes movies, and pizza, and average guy things. He does not like - musicals. But Paul's small world is about to come crashing down under the weight of ...                See full summary »",8.6,,454,Nick Lang,"Jon Matteson,Lauren Lopez,Joey Richter,Jaime Lyn Beatty"
tt8217244,Distant Sky: Nick Cave & The Bad Seeds Live in Copenhagen,2018,,Music,135 min,Movie capturing 2017 show in Copenhagen previously screened in theaters for one night only.,8.8,,434,David Barnard,"Nick Cave,Warren Ellis,Thomas Wydler,Martyn Casey"
tt7877016,An American in Paris - The Musical,2018,,Musical,160 min,"Jerry Mulligan is an American striving to make it as a painter in Paris. Following an encounter with a dancer named Lise, the streets of Paris become the backdrop to a sensuous romance of art, friendship and love in the aftermath of war.",8.1,,348,"Christopher Wheeldon,Ross MacGibbon","Robbie Fairchild,Leanne Cope,Haydn Oakley,Zoe Rainey"
tt4516040,Benji the Dove,2018,,"Adventure, Drama, Family",88 min,"A tender tale of four boys rapidly coming to terms with growing up, school, bullies, friendship and loyalty.",8.2,,324,Kevin Arbouet,"Lynn Cohen,Karen Pittman,Kelly AuCoin,Bridget White"
tt8330720,Everybody's Talking About Jamie,2018,,"Drama, Musical",160 min,"Jamie is 16 and he doesn't quite fit in. He is terrified about the future but supported by his loving mum and surrounded by his friends, Jamie overcomes prejudice, beats the bullies and steps out of the darkness, into the spotlight.",8.6,,306,Jonathan Butterell,"John McCrea,Josie Walker,Ken Christiansen,Alex Anstey"
tt8887846,The King and I,2018,,"Drama, Musical, Romance",160 min,"Set in 1860s Bangkok, the musical tells the story of the unconventional relationship that develops between the King of Siam and Anna, a British schoolteacher whom the King brings to teach his many wives and children.",8.0,,294,"Gary Halvorson,Bartlett Sher","Kelli O'Hara,Ken Watanabe,Ruthie Ann Miles,Dean John-Wilson"
tt9055926,National Theatre Live: King Lear,2018,,"Drama, History",227 min,"Two aging fathers - one a King, one his courtier - reject the children who truly love them. Their blindness unleashes a tornado of pitiless ambition and treachery, and their worlds crumble.",8.6,,255,"Jonathan Munby,Ross MacGibbon","Ian McKellen,Sinéad Cusack,Danny Webb,Kirsty Bushell"
tt6061364,Small Group,2018,PG-13,Drama,121 min,"Documentary filmmaker R. Scott Cooper, on a mission to expose the dark side of Christian culture, infiltrates a small group.",8.1,,225,Matt Chastain,"Sterling Hurst,Emily Dunlop,Matt Chastain,Derrick Gilliam"
tt10895784,Filthy Frank Final Full Lore Movie,2018,TV-MA,Comedy,124 min,"As the omni-verse comes to it's worst fate, only one man can save us all.",9.6,,191,Joji,"Joji,Ian Carter,Artemis Holdenberry,Mason Jewes"
tt6074834,Delaware Shore,2018,,Drama,98 min,A Holocaust survivor who escapes the concentration camps finds refuge on a secluded Delaware Beach and raises her abandoned twin grandchildren.,8.0,,169,Raghav Peri,"Kevin D. Benton,Bella Dontine,Ed Aristone,James Robinson Jr."
tt12736740,The Past Tense,2018,Not Rated,"Comedy, Sci-Fi",65 min,"James Moore is on the verge of a breakthrough, time travel. But time travel doesn't come cheap, and the bank won't help - so James turns to loan shark Rooney Wagner for help. Now, Rooney wants his money and there's none to give.",8.1,,142,William Conrad,"Sam Asante,Dan Bertolini,Violet Conrad,William Conrad"
